date_local,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1,pm2.5_aqi,pm10.0_aqi,aqi,sensor_index,sensor_name
2021-03-06 16:00:00,9.3975,15.117,17.7125,57,16,57,29697,CSUN Live Oak
2021-03-07 16:00:00,4.441,6.805,8.0175,28,7,28,29697,CSUN Live Oak
2021-03-08 16:00:00,2.526,4.2845,5.5855,18,5,18,29697,CSUN Live Oak
2021-03-09 16:00:00,1.053,1.843,2.37,8,2,8,29697,CSUN Live Oak
2021-03-10 16:00:00,0.9535,1.5415,1.9065,6,2,6,29697,CSUN Live Oak
2021-03-11 16:00:00,4.179,5.550000000000001,6.0875,23,6,23,29697,CSUN Live Oak
2021-03-12 16:00:00,8.3625,11.3735,12.4715,47,12,47,29697,CSUN Live Oak
2021-03-13 16:00:00,6.327,9.178,11.0215,38,10,38,29697,CSUN Live Oak
2021-03-14 17:00:00,3.098,4.6215,5.5065,19,5,19,29697,CSUN Live Oak
2021-03-15 17:00:00,1.18,2.0025,2.566,8,2,8,29697,CSUN Live Oak
2021-03-16 17:00:00,5.109500000000001,7.351000000000001,8.5755,31,8,31,29697,CSUN Live Oak
2021-03-17 17:00:00,8.439,11.7185,13.347,49,12,49,29697,CSUN Live Oak
2021-03-18 17:00:00,4.0280000000000005,5.7085,6.663,24,6,24,29697,CSUN Live Oak
2021-03-19 17:00:00,3.177,5.936,7.209,25,7,25,29697,CSUN Live Oak
2021-03-20 17:00:00,0.2495,0.6005,0.9035,3,1,3,29697,CSUN Live Oak
2021-03-21 17:00:00,0.8425,1.4634999999999998,1.9225,6,2,6,29697,CSUN Live Oak
2021-03-22 17:00:00,1.7795,3.359,4.6865,14,4,14,29697,CSUN Live Oak
2021-03-23 17:00:00,0.224,0.5055,0.8205,2,1,2,29697,CSUN Live Oak
2021-03-24 17:00:00,2.24,3.755,5.0095,16,5,16,29697,CSUN Live Oak
2021-03-25 17:00:00,1.9695,3.38,4.5105,14,4,14,29697,CSUN Live Oak
2021-03-26 17:00:00,4.0920000000000005,5.957000000000001,7.0615000000000006,25,7,25,29697,CSUN Live Oak
2021-03-27 17:00:00,2.8635,4.077,4.741,17,4,17,29697,CSUN Live Oak
2021-03-28 17:00:00,2.444,3.495,4.123,15,4,15,29697,CSUN Live Oak
2021-03-29 17:00:00,8.7585,14.0545,16.8565,55,16,55,29697,CSUN Live Oak
2021-03-30 17:00:00,3.5035,5.463,6.6655,23,6,23,29697,CSUN Live Oak
2021-03-31 17:00:00,0.879,1.62,2.1325000000000003,7,2,7,29697,CSUN Live Oak
2021-04-01 17:00:00,4.75,7.0245,8.2945,29,8,29,29697,CSUN Live Oak
2021-04-02 17:00:00,12.0505,17.75,20.1815,63,19,63,29697,CSUN Live Oak
2021-04-03 17:00:00,8.461,11.948,13.4645,50,12,50,29697,CSUN Live Oak
2021-04-04 17:00:00,6.5185,9.848,11.662,41,11,41,29697,CSUN Live Oak
2021-04-05 17:00:00,6.1935,10.0235,12.2035,42,11,42,29697,CSUN Live Oak
2021-04-06 17:00:00,6.927,10.511,12.384,44,11,44,29697,CSUN Live Oak
2021-04-07 17:00:00,6.356,9.5685,11.4025,40,11,40,29697,CSUN Live Oak
2021-04-08 17:00:00,3.7635,6.386,8.4495,27,8,27,29697,CSUN Live Oak
2021-04-09 17:00:00,5.9295,9.4335,11.8025,39,11,39,29697,CSUN Live Oak
2021-04-10 17:00:00,6.5785,10.5555,13.1785,44,12,44,29697,CSUN Live Oak
2021-04-11 17:00:00,8.8965,14.664,18.204,56,17,56,29697,CSUN Live Oak
2021-04-12 17:00:00,6.4505,10.212,12.626,43,12,43,29697,CSUN Live Oak
2021-04-13 17:00:00,3.755,6.1370000000000005,7.9325,26,7,26,29697,CSUN Live Oak
2021-04-14 17:00:00,4.448,7.007499999999999,8.908999999999999,29,8,29,29697,CSUN Live Oak
2021-04-15 17:00:00,9.364999999999998,14.8565,17.7265,57,16,57,29697,CSUN Live Oak
2021-04-16 17:00:00,9.633,14.656,17.333,56,16,56,29697,CSUN Live Oak
2021-04-17 17:00:00,2.9695,4.26,4.994,18,5,18,29697,CSUN Live Oak
2021-04-18 17:00:00,2.3595,3.3605,3.911,14,4,14,29697,CSUN Live Oak
2021-04-19 17:00:00,8.124,12.3695,14.6635,52,14,52,29697,CSUN Live Oak
2021-04-20 17:00:00,6.232,9.3735,11.292000000000002,39,10,39,29697,CSUN Live Oak
2021-04-21 17:00:00,4.485,6.622999999999999,7.757499999999999,28,7,28,29697,CSUN Live Oak
2021-04-22 17:00:00,6.322,9.592,11.0595,40,10,40,29697,CSUN Live Oak
2021-04-23 17:00:00,6.4695,9.791,11.303,41,10,41,29697,CSUN Live Oak
2021-04-24 17:00:00,4.7010000000000005,7.473000000000001,8.957,31,8,31,29697,CSUN Live Oak
2021-04-25 17:00:00,0.661,1.237,1.631,5,2,5,29697,CSUN Live Oak
2021-04-26 17:00:00,0.889,1.646,2.271,7,2,7,29697,CSUN Live Oak
2021-04-27 17:00:00,1.523,2.3025,2.8115,10,3,10,29697,CSUN Live Oak
2021-04-28 17:00:00,3.0985,4.1805,4.7765,17,4,17,29697,CSUN Live Oak
2021-04-29 17:00:00,2.8695,3.9305,4.5545,16,4,16,29697,CSUN Live Oak
2021-04-30 17:00:00,6.738,9.473,11.153,39,10,39,29697,CSUN Live Oak
2021-05-01 17:00:00,7.8255,12.189,14.366,51,13,51,29697,CSUN Live Oak
2021-05-02 17:00:00,5.4605,8.4855,10.128,35,9,35,29697,CSUN Live Oak
2021-05-03 17:00:00,4.605,7.8495,10.274,33,10,33,29697,CSUN Live Oak
2021-05-04 17:00:00,6.319,9.807,11.8295,41,11,41,29697,CSUN Live Oak
2021-05-05 17:00:00,10.7535,17.829500000000003,21.292,63,20,63,29697,CSUN Live Oak
2021-05-06 17:00:00,12.6035,20.8095,24.3355,69,23,69,29697,CSUN Live Oak
2021-05-07 17:00:00,9.442,15.1825,17.698999999999998,57,16,57,29697,CSUN Live Oak
2021-05-08 17:00:00,10.647,16.9785,19.9055,61,18,61,29697,CSUN Live Oak
2021-05-09 17:00:00,8.629000000000001,13.238,15.5125,53,14,53,29697,CSUN Live Oak
2021-05-10 17:00:00,8.8655,13.8525,16.4405,55,15,55,29697,CSUN Live Oak
2021-05-11 17:00:00,10.1135,16.133000000000003,18.8075,59,17,59,29697,CSUN Live Oak
2021-05-12 17:00:00,11.5045,18.2015,20.156,64,19,64,29697,CSUN Live Oak
2021-05-13 17:00:00,11.352,19.438,22.916,66,21,66,29697,CSUN Live Oak
2021-05-14 17:00:00,7.477,11.306,12.904,47,12,47,29697,CSUN Live Oak
2021-05-15 17:00:00,16.028,21.752,23.8015,71,22,71,29697,CSUN Live Oak
2021-05-16 17:00:00,8.437,11.8775,13.1475,49,12,49,29697,CSUN Live Oak
2021-05-17 17:00:00,10.631,16.11,18.1515,59,17,59,29697,CSUN Live Oak
2021-05-18 17:00:00,10.4455,16.6675,19.2935,61,18,61,29697,CSUN Live Oak
2021-05-19 17:00:00,3.5445,6.0915,8.097999999999999,25,7,25,29697,CSUN Live Oak
2021-05-20 17:00:00,1.4855,3.076,4.5545,13,4,13,29697,CSUN Live Oak
2021-05-21 17:00:00,2.279,4.1530000000000005,5.798500000000001,17,5,17,29697,CSUN Live Oak
2021-05-22 17:00:00,3.817,6.0085,7.4855,25,7,25,29697,CSUN Live Oak
2021-05-23 17:00:00,3.398,5.0920000000000005,6.12,21,6,21,29697,CSUN Live Oak
2021-05-24 17:00:00,3.3615,4.7275,5.487,20,5,20,29697,CSUN Live Oak
2021-05-25 17:00:00,3.713,5.835,7.356,24,7,24,29697,CSUN Live Oak
2021-05-26 17:00:00,7.699999999999999,11.9285,14.4575,50,13,50,29697,CSUN Live Oak
2021-05-27 17:00:00,10.9325,17.3475,20.3545,62,19,62,29697,CSUN Live Oak
2021-05-28 17:00:00,9.458,14.903,17.524,57,16,57,29697,CSUN Live Oak
2021-05-29 17:00:00,9.2635,14.597,17.017,56,16,56,29697,CSUN Live Oak
2021-05-30 17:00:00,12.035,19.3805,22.46,66,21,66,29697,CSUN Live Oak
2021-05-31 17:00:00,14.386,23.015,26.5605,74,25,74,29697,CSUN Live Oak
2021-06-01 17:00:00,11.6465,18.395,21.0745,64,20,64,29697,CSUN Live Oak
2021-06-02 17:00:00,12.765,22.2475,26.292,72,24,72,29697,CSUN Live Oak
2021-06-03 17:00:00,13.749,23.544,27.6945,75,26,75,29697,CSUN Live Oak
2021-06-04 17:00:00,10.6475,18.2505,21.399,64,20,64,29697,CSUN Live Oak
2021-06-05 17:00:00,7.4075,12.2075,14.211,51,13,51,29697,CSUN Live Oak
2021-06-06 17:00:00,6.000500000000001,9.008500000000002,10.203,38,9,38,29697,CSUN Live Oak
2021-06-07 17:00:00,2.2715,3.425,4.024,14,4,14,29697,CSUN Live Oak
2021-06-08 17:00:00,1.834,2.9715,3.7625,12,3,12,29697,CSUN Live Oak
2021-06-09 17:00:00,0.3525,0.8375,1.316,3,1,3,29697,CSUN Live Oak
2021-06-10 17:00:00,2.286,3.7135,4.8385,15,4,15,29697,CSUN Live Oak
2021-06-11 17:00:00,3.3905000000000003,4.965,5.9865,21,6,21,29697,CSUN Live Oak
2021-06-12 17:00:00,3.902,5.6265,6.683,23,6,23,29697,CSUN Live Oak
2021-06-13 17:00:00,2.9615,4.3375,5.127,18,5,18,29697,CSUN Live Oak
2021-06-14 17:00:00,1.7545,2.6630000000000003,3.2395,11,3,11,29697,CSUN Live Oak
2021-06-15 17:00:00,3.3075,4.978,6.1835,21,6,21,29697,CSUN Live Oak
2021-06-16 17:00:00,6.227,9.118,11.011,38,10,38,29697,CSUN Live Oak
2021-06-17 17:00:00,10.4245,16.430500000000002,18.9185,60,18,60,29697,CSUN Live Oak
2021-06-18 17:00:00,11.6375,18.42,21.2595,64,20,64,29697,CSUN Live Oak
2021-06-19 17:00:00,8.7285,12.999,14.6325,53,14,53,29697,CSUN Live Oak
2021-06-20 17:00:00,9.597,15.4045,17.750500000000002,58,16,58,29697,CSUN Live Oak
2021-06-21 17:00:00,5.095,7.724500000000001,9.0165,32,8,32,29697,CSUN Live Oak
2021-06-22 17:00:00,2.3355,3.5715000000000003,4.2415,15,4,15,29697,CSUN Live Oak
2021-06-23 17:00:00,1.341,2.1235,2.593,9,2,9,29697,CSUN Live Oak
2021-06-24 17:00:00,2.1215,3.201,3.7755,13,3,13,29697,CSUN Live Oak
2021-06-25 17:00:00,4.554,6.3205,7.246499999999999,26,7,26,29697,CSUN Live Oak
2021-06-26 17:00:00,7.855499999999999,10.9055,12.184,45,11,45,29697,CSUN Live Oak
2021-06-27 17:00:00,11.112,16.6225,18.8755,61,17,61,29697,CSUN Live Oak
2021-06-28 17:00:00,13.206499999999998,21.751,25.231,71,23,71,29697,CSUN Live Oak
2021-06-29 17:00:00,11.5445,18.736,21.3995,65,20,65,29697,CSUN Live Oak
2021-06-30 17:00:00,10.232500000000002,16.822,19.3205,61,18,61,29697,CSUN Live Oak
2021-07-01 17:00:00,7.048,10.038,11.184,42,10,42,29697,CSUN Live Oak
2021-07-02 17:00:00,7.5335,10.792000000000002,11.992,45,11,45,29697,CSUN Live Oak
2021-07-03 17:00:00,8.026,12.5795,14.4205,52,13,52,29697,CSUN Live Oak
2021-07-04 17:00:00,45.2375,70.9025,80.5335,159,64,159,29697,CSUN Live Oak
2021-07-05 17:00:00,7.244999999999999,11.225,12.865,47,12,47,29697,CSUN Live Oak
2021-07-06 17:00:00,6.6395,9.9925,11.4305,42,11,42,29697,CSUN Live Oak
2021-07-07 17:00:00,8.655000000000001,13.0405,14.9095,53,14,53,29697,CSUN Live Oak
2021-07-08 17:00:00,9.124,13.383,15.293499999999998,54,14,54,29697,CSUN Live Oak
2021-07-09 17:00:00,7.023,10.262,11.7185,43,11,43,29697,CSUN Live Oak
2021-07-10 17:00:00,4.9175,7.52,8.8885,31,8,31,29697,CSUN Live Oak
2021-07-11 17:00:00,9.118,14.856000000000002,17.424,57,16,57,29697,CSUN Live Oak
2021-07-12 17:00:00,8.221499999999999,13.3515,15.5015,54,14,54,29697,CSUN Live Oak
2021-07-13 17:00:00,7.4045,12.0345,14.0265,50,13,50,29697,CSUN Live Oak
2021-07-14 17:00:00,6.3695,10.506,12.2105,44,11,44,29697,CSUN Live Oak
2021-07-15 17:00:00,6.134,9.856,11.335,41,10,41,29697,CSUN Live Oak
2021-07-16 17:00:00,5.6885,8.503,9.6445,35,9,35,29697,CSUN Live Oak
2021-07-17 17:00:00,5.718500000000001,8.315,9.3725,35,9,35,29697,CSUN Live Oak
2021-07-18 17:00:00,4.83,7.1135,8.077,30,7,30,29697,CSUN Live Oak
2021-07-19 17:00:00,4.8255,7.330999999999999,8.469,31,8,31,29697,CSUN Live Oak
2021-07-20 17:00:00,4.8975,7.4415,8.8535,31,8,31,29697,CSUN Live Oak
2021-07-21 17:00:00,5.108499999999999,8.1245,9.838,34,9,34,29697,CSUN Live Oak
2021-07-22 17:00:00,6.6945,10.904,13.396,45,12,45,29697,CSUN Live Oak
2021-07-23 17:00:00,10.574,17.587,20.8745,63,19,63,29697,CSUN Live Oak
2021-07-24 17:00:00,8.535,13.416,15.5365,54,14,54,29697,CSUN Live Oak
2021-07-25 17:00:00,8.6485,13.3235,15.2305,54,14,54,29697,CSUN Live Oak
2021-07-26 17:00:00,10.013,15.858999999999998,18.012999999999998,59,17,59,29697,CSUN Live Oak
2021-07-27 17:00:00,5.445,8.1715,9.251,34,9,34,29697,CSUN Live Oak
2021-07-28 17:00:00,4.351,6.627000000000001,7.615500000000001,28,7,28,29697,CSUN Live Oak
2021-07-29 17:00:00,5.6245,8.576,9.853000000000002,36,9,36,29697,CSUN Live Oak
2021-07-30 17:00:00,6.346,9.4495,10.674,39,10,39,29697,CSUN Live Oak
2021-07-31 17:00:00,5.32,7.82,8.811,33,8,33,29697,CSUN Live Oak
2021-08-01 17:00:00,3.5325,5.244,5.98,22,6,22,29697,CSUN Live Oak
2021-08-02 17:00:00,3.514,5.055,5.7545,21,5,21,29697,CSUN Live Oak
2021-08-03 17:00:00,5.924,8.5415,9.8055,36,9,36,29697,CSUN Live Oak
2021-08-04 17:00:00,7.0575,10.3605,11.909,43,11,43,29697,CSUN Live Oak
2021-08-05 17:00:00,7.656000000000001,11.469,13.1885,48,12,48,29697,CSUN Live Oak
2021-08-06 17:00:00,13.976499999999998,24.1585,28.608,76,26,76,29697,CSUN Live Oak
2021-08-07 17:00:00,12.9495,21.6585,25.085,71,23,71,29697,CSUN Live Oak
2021-08-08 17:00:00,11.2995,18.51,21.21,64,20,64,29697,CSUN Live Oak
2021-08-09 17:00:00,6.7605,9.826,10.9625,41,10,41,29697,CSUN Live Oak
2021-08-10 17:00:00,5.4555,8.0165,9.03,33,8,33,29697,CSUN Live Oak
2021-08-11 17:00:00,4.742,6.9705,7.8845,29,7,29,29697,CSUN Live Oak
2021-08-12 17:00:00,3.988,6.1025,7.060499999999999,25,7,25,29697,CSUN Live Oak
2021-08-13 17:00:00,4.9145,7.492999999999999,8.6125,31,8,31,29697,CSUN Live Oak
2021-08-14 17:00:00,7.8035,12.164,13.8895,51,13,51,29697,CSUN Live Oak
2021-08-15 17:00:00,6.327500000000001,9.686,11.065,40,10,40,29697,CSUN Live Oak
2021-08-16 17:00:00,8.463000000000001,13.790500000000002,15.8675,55,15,55,29697,CSUN Live Oak
2021-08-17 17:00:00,7.272500000000001,11.876,13.6675,49,13,49,29697,CSUN Live Oak
2021-08-18 17:00:00,5.961,9.231,10.3925,38,10,38,29697,CSUN Live Oak
2021-08-19 17:00:00,4.283,6.904,8.0895,29,7,29,29697,CSUN Live Oak
2021-08-20 17:00:00,4.8185,7.6715,8.8655,32,8,32,29697,CSUN Live Oak
2021-08-21 17:00:00,8.469000000000001,13.371,15.2515,54,14,54,29697,CSUN Live Oak
2021-08-22 17:00:00,12.72,21.192,24.415,70,23,70,29697,CSUN Live Oak
2021-08-23 17:00:00,14.97,25.3745,29.359,79,27,79,29697,CSUN Live Oak
2021-08-24 17:00:00,20.4795,35.197,40.962,100,38,100,29697,CSUN Live Oak
2021-08-25 17:00:00,16.2325,28.1865,33.014,85,31,85,29697,CSUN Live Oak
2021-08-26 17:00:00,10.714,18.3195,21.439,64,20,64,29697,CSUN Live Oak
2021-08-27 17:00:00,7.957000000000001,12.8875,15.031,53,14,53,29697,CSUN Live Oak
2021-08-28 17:00:00,9.6345,15.244,17.581,58,16,58,29697,CSUN Live Oak
2021-08-29 17:00:00,12.269,19.3635,22.232,66,21,66,29697,CSUN Live Oak
2021-08-30 17:00:00,13.857,23.023,26.709,74,25,74,29697,CSUN Live Oak
2021-08-31 17:00:00,16.2055,27.3145,31.5875,83,29,83,29697,CSUN Live Oak
2021-09-01 17:00:00,13.145,21.741,24.9515,71,23,71,29697,CSUN Live Oak
2021-09-02 17:00:00,12.893999999999998,21.711,25.140500000000003,71,23,71,29697,CSUN Live Oak
2021-09-03 17:00:00,7.853,12.047,13.688,50,13,50,29697,CSUN Live Oak
2021-09-04 17:00:00,3.4245,5.278499999999999,6.1205,22,6,22,29697,CSUN Live Oak
2021-09-05 17:00:00,12.502,20.201,23.062,68,21,68,29697,CSUN Live Oak
2021-09-06 17:00:00,17.304000000000002,28.314,32.3305,85,30,85,29697,CSUN Live Oak
2021-09-07 17:00:00,13.2125,21.371,24.288,70,22,70,29697,CSUN Live Oak
2021-09-08 17:00:00,9.43,14.7375,16.6565,57,15,57,29697,CSUN Live Oak
2021-09-09 17:00:00,7.097,10.8695,12.3355,45,11,45,29697,CSUN Live Oak
2021-09-10 17:00:00,4.3635,6.428,7.304,27,7,27,29697,CSUN Live Oak
2021-09-11 17:00:00,2.0835,3.213,3.7925,13,4,13,29697,CSUN Live Oak
2021-09-12 17:00:00,4.358,6.4445,7.506,27,7,27,29697,CSUN Live Oak
2021-09-13 17:00:00,4.9505,7.239,8.190999999999999,30,8,30,29697,CSUN Live Oak
2021-09-14 17:00:00,12.733,22.322000000000003,26.405,72,24,72,29697,CSUN Live Oak
2021-09-15 17:00:00,13.022,21.8145,25.401,71,24,71,29697,CSUN Live Oak
2021-09-16 17:00:00,13.6395,22.9225,26.663,74,25,74,29697,CSUN Live Oak
2021-09-17 17:00:00,9.165,13.981000000000002,15.977,55,15,55,29697,CSUN Live Oak
2021-09-18 17:00:00,10.2055,15.639,17.751,58,16,58,29697,CSUN Live Oak
2021-09-19 17:00:00,12.2335,18.2275,20.3855,64,19,64,29697,CSUN Live Oak
2021-09-20 17:00:00,8.96,12.9165,14.4235,53,13,53,29697,CSUN Live Oak
2021-09-21 17:00:00,5.775499999999999,8.064,8.984,34,8,34,29697,CSUN Live Oak
2021-09-22 17:00:00,3.6575,5.1865,5.93,22,5,22,29697,CSUN Live Oak
2021-09-23 17:00:00,11.933,15.9895,17.547,59,16,59,29697,CSUN Live Oak
2021-09-24 17:00:00,13.607,18.1325,19.574,64,18,64,29697,CSUN Live Oak
2021-09-25 17:00:00,14.0675,21.988,24.783,72,23,72,29697,CSUN Live Oak
2021-09-26 17:00:00,15.505,25.794,29.689,80,27,80,29697,CSUN Live Oak
2021-09-27 17:00:00,13.577,20.0585,22.16,68,21,68,29697,CSUN Live Oak
2021-09-28 17:00:00,12.457,18.3935,20.4195,64,19,64,29697,CSUN Live Oak
2021-09-29 17:00:00,7.923500000000001,10.915,12.009,45,11,45,29697,CSUN Live Oak
2021-09-30 17:00:00,4.6565,5.63,6.1255,23,6,23,29697,CSUN Live Oak
2021-10-01 17:00:00,8.5695,10.6405,11.511,44,11,44,29697,CSUN Live Oak
2021-10-02 17:00:00,10.0215,12.4715,13.348,52,12,52,29697,CSUN Live Oak
2021-10-03 17:00:00,9.835,12.525,13.639,52,13,52,29697,CSUN Live Oak
2021-10-04 17:00:00,7.673500000000001,10.1555,11.079,42,10,42,29697,CSUN Live Oak
2021-10-05 17:00:00,11.8395,18.0635,20.254,64,19,64,29697,CSUN Live Oak
2021-10-06 17:00:00,10.418,15.4995,17.287,58,16,58,29697,CSUN Live Oak
2021-10-07 17:00:00,2.712,3.725,4.2455,16,4,16,29697,CSUN Live Oak
2021-10-08 17:00:00,2.2345,3.3145,4.026,14,4,14,29697,CSUN Live Oak
2021-10-09 17:00:00,5.7955000000000005,7.983,9.009,33,8,33,29697,CSUN Live Oak
2021-10-10 17:00:00,6.788,9.4135,10.7965,39,10,39,29697,CSUN Live Oak
2021-10-11 17:00:00,0.413,0.966,1.682,4,2,4,29697,CSUN Live Oak
2021-10-12 17:00:00,7.4775,9.9315,10.9945,41,10,41,29697,CSUN Live Oak
2021-10-13 17:00:00,13.1485,17.740000000000002,19.41,63,18,63,29697,CSUN Live Oak
2021-10-14 17:00:00,6.3935,8.977,10.038,37,9,37,29697,CSUN Live Oak
2021-10-15 17:00:00,0.4974999999999999,0.9335,1.227,4,1,4,29697,CSUN Live Oak
2021-10-16 17:00:00,3.547,4.972,5.6595,21,5,21,29697,CSUN Live Oak
2021-10-17 17:00:00,4.8285,6.776,7.893499999999999,28,7,28,29697,CSUN Live Oak
2021-10-18 17:00:00,1.87,2.9875,3.781,12,4,12,29697,CSUN Live Oak
2021-10-19 17:00:00,3.2605,4.6785,5.498,19,5,19,29697,CSUN Live Oak
2021-10-20 17:00:00,3.097,4.3675,5.0935,18,5,18,29697,CSUN Live Oak
2021-10-21 17:00:00,7.882499999999999,11.248,12.661,47,12,47,29697,CSUN Live Oak
2021-10-22 17:00:00,8.3205,13.4455,15.318,54,14,54,29697,CSUN Live Oak
2021-10-23 17:00:00,7.8915,12.341,14.158,52,13,52,29697,CSUN Live Oak
2021-10-24 17:00:00,2.875,4.494,5.3580000000000005,19,5,19,29697,CSUN Live Oak
2021-10-25 17:00:00,2.4855,3.71,4.428,15,4,15,29697,CSUN Live Oak
2021-10-26 17:00:00,0.8125,1.189,1.4225,5,1,5,29697,CSUN Live Oak
2021-10-27 17:00:00,0.1465,0.284,0.3895,1,0,1,29697,CSUN Live Oak
2021-10-28 17:00:00,1.548,2.2145,2.57,9,2,9,29697,CSUN Live Oak
2021-10-29 17:00:00,14.1265,19.747,21.285,67,20,67,29697,CSUN Live Oak
2021-10-30 17:00:00,23.5505,43.414,52.038,120,48,120,29697,CSUN Live Oak
2021-10-31 17:00:00,21.435,36.89,42.99,104,40,104,29697,CSUN Live Oak
2021-11-01 17:00:00,10.694,17.9625,20.7995,63,19,63,29697,CSUN Live Oak
2021-11-02 17:00:00,13.031,21.262500000000003,24.4045,70,23,70,29697,CSUN Live Oak
2021-11-03 17:00:00,11.8965,19.9825,23.4,68,22,68,29697,CSUN Live Oak
2021-11-04 17:00:00,9.304,13.4025,14.984,54,14,54,29697,CSUN Live Oak
2021-11-05 17:00:00,26.532,52.1925,67.225,142,57,142,29697,CSUN Live Oak
2021-11-06 17:00:00,27.1835,52.932,67.7065,144,57,144,29697,CSUN Live Oak
2021-11-07 16:00:00,27.4715,52.432,65.8425,143,56,143,29697,CSUN Live Oak
2021-11-08 16:00:00,18.950000000000003,31.743,36.9025,92,34,92,29697,CSUN Live Oak
2021-11-09 16:00:00,10.8885,18.631,21.0175,65,19,65,29697,CSUN Live Oak
2021-11-10 16:00:00,0.3894999999999999,0.6305000000000001,0.7655000000000001,3,1,3,29697,CSUN Live Oak
2021-11-11 16:00:00,0.0135,0.056,0.1465,0,0,0,29697,CSUN Live Oak
2021-11-12 16:00:00,0.01,0.075,0.186,0,0,0,29697,CSUN Live Oak
2021-11-13 16:00:00,3.289,4.49,5.0265,19,5,19,29697,CSUN Live Oak
2021-11-14 16:00:00,2.141,2.9875,3.432,12,3,12,29697,CSUN Live Oak
2021-11-15 16:00:00,14.301,20.2305,22.45,68,21,68,29697,CSUN Live Oak
2021-11-16 16:00:00,25.244,45.307,53.341,125,49,125,29697,CSUN Live Oak
2021-11-17 16:00:00,21.4865,35.756,41.22,102,38,102,29697,CSUN Live Oak
2021-11-18 16:00:00,24.702,41.76349999999999,48.474,116,45,116,29697,CSUN Live Oak
2021-11-19 16:00:00,29.5765,53.8655,64.467,146,56,146,29697,CSUN Live Oak
2021-11-20 16:00:00,11.2845,19.0615,22.2375,66,21,66,29697,CSUN Live Oak
2021-11-21 16:00:00,0.024,0.0535,0.121,0,0,0,29697,CSUN Live Oak
2021-11-22 16:00:00,2.2475,3.3345,3.938,14,4,14,29697,CSUN Live Oak
2021-11-23 16:00:00,5.158,7.6585,8.8225,32,8,32,29697,CSUN Live Oak
2021-11-24 16:00:00,0.002,0.034,0.1495,0,0,0,29697,CSUN Live Oak
2021-11-25 16:00:00,0.035,0.12,0.2525,0,0,0,29697,CSUN Live Oak
2021-11-26 16:00:00,2.306,3.3915,3.9595,14,4,14,29697,CSUN Live Oak
2021-11-27 16:00:00,4.256,5.943,6.78,25,6,25,29697,CSUN Live Oak
2021-11-28 16:00:00,2.8765,4.1015,4.7435,17,4,17,29697,CSUN Live Oak
2021-11-29 16:00:00,6.8455,9.903,11.381,41,11,41,29697,CSUN Live Oak
2021-11-30 16:00:00,7.902,12.2265,14.145,51,13,51,29697,CSUN Live Oak
2021-12-01 16:00:00,18.11,29.355,34.248000000000005,87,32,87,29697,CSUN Live Oak
2021-12-02 16:00:00,31.2625,65.024,83.87899999999999,156,65,156,29697,CSUN Live Oak
2021-12-03 16:00:00,25.354,50.201,62.711,137,55,137,29697,CSUN Live Oak
2021-12-04 16:00:00,27.8,47.3305,55.667,130,51,130,29697,CSUN Live Oak
2021-12-05 16:00:00,26.42,46.1805,55.2975,127,51,127,29697,CSUN Live Oak
2021-12-06 16:00:00,21.07,38.654,46.698,109,43,109,29697,CSUN Live Oak
2021-12-07 16:00:00,16.570999999999998,27.3405,31.969500000000004,83,30,83,29697,CSUN Live Oak
2021-12-08 16:00:00,7.396,12.0285,13.9045,50,13,50,29697,CSUN Live Oak
2021-12-09 16:00:00,1.8635,2.7565,3.1985,11,3,11,29697,CSUN Live Oak
2021-12-10 16:00:00,2.4130000000000003,3.4385000000000003,3.9025,14,4,14,29697,CSUN Live Oak
2021-12-11 16:00:00,7.053999999999999,9.8375,10.9695,41,10,41,29697,CSUN Live Oak
2021-12-12 16:00:00,13.2945,18.967,21.094,65,20,65,29697,CSUN Live Oak
2021-12-13 16:00:00,2.7075,4.028,4.6080000000000005,17,4,17,29697,CSUN Live Oak
2021-12-14 16:00:00,1.077,1.6605,1.989,7,2,7,29697,CSUN Live Oak
2021-12-15 16:00:00,4.0745000000000005,5.7245,6.516,24,6,24,29697,CSUN Live Oak
2021-12-16 16:00:00,9.6975,13.589,14.895,54,14,54,29697,CSUN Live Oak
2021-12-17 16:00:00,0.009,0.0574999999999999,0.1255,0,0,0,29697,CSUN Live Oak
2021-12-18 16:00:00,5.3515,7.549,8.448,31,8,31,29697,CSUN Live Oak
2021-12-19 16:00:00,25.258,38.5555,43.218,109,40,109,29697,CSUN Live Oak
2021-12-20 16:00:00,9.1965,12.938,14.3775,53,13,53,29697,CSUN Live Oak
2021-12-21 16:00:00,10.6235,16.6605,19.2725,61,18,61,29697,CSUN Live Oak
2021-12-22 16:00:00,11.347,17.396,19.823,62,18,62,29697,CSUN Live Oak
2021-12-23 16:00:00,3.0635,4.354,4.8695,18,5,18,29697,CSUN Live Oak
2021-12-24 16:00:00,19.332,26.804,29.406,82,27,82,29697,CSUN Live Oak
2021-12-25 16:00:00,1.207,1.8545,2.224,8,2,8,29697,CSUN Live Oak
2021-12-26 16:00:00,6.7115,9.244,10.387,39,10,39,29697,CSUN Live Oak
2021-12-27 16:00:00,2.9375,4.1835,4.82,17,4,17,29697,CSUN Live Oak
2021-12-28 16:00:00,6.788,9.418,10.605,39,10,39,29697,CSUN Live Oak
